AREAP;cor;value
3304557005041;branca;0.8384284643603802
3304557005042;branca;0.8451801363193768
3304557005043;branca;0.8534038513696772
3304557005044;branca;0.6310637965995944
3304557005045;branca;0.8657070836225478
3304557005046;branca;0.7834872728849573
3304557005047;branca;0.8416779748256984
3304557005048;branca;0.9075767746266152
3304557005049;branca;0.8314571325648416
3304557005050;branca;0.913340881215209
3304557005051;branca;0.8362930730330471
3304557005052;branca;0.5977625436346049
3304557005053;branca;0.5409990574929312
3304557005054;branca;0.6219174349425496
3304557005055;branca;0.7134719081579405
3304557005056;branca;0.7979393853561818
3304557005057;branca;0.5489727276411233
3304557005058;branca;0.8330606973740853
3304557005059;branca;0.6097958922515836
3304557005060;branca;0.849903184883488
3304557005061;branca;0.8568409186980415
3304557005062;branca;0.7917953591510256
3304557005063;branca;0.3451794387951218
3304557005064;branca;0.7479487548582122
3304557005065;branca;0.791230626573056
3304557005066;branca;0.6871078369109616
3304557005067;branca;0.7505042668735454
3304557005068;branca;0.3441095132743363
3304557005069;branca;0.557377515061953
3304557005070;branca;0.5557063541024059
3304557005071;branca;0.4531752538311156
3304557005072;branca;0.6686046511627907
3304557005073;branca;0.26925687600119463
3304557005074;branca;0.5953592850144575
3304557005075;branca;0.5290832653573445
3304557005076;branca;0.5286563071297989
3304557005077;branca;0.49052060369679495
3304557005078;branca;0.470323166425665
3304557005079;branca;0.3754161426352001
3304557005080;branca;0.40274643035328217
3304557005081;branca;0.35191296030607366
3304557005082;branca;0.5238642670260842
3304557005083;branca;0.6126004680028487
3304557005084;branca;0.4694078515471137
3304557005085;branca;0.4272579143389199
3304557005086;branca;0.4413175431894393
3304557005087;branca;0.5356778082630725
3304557005088;branca;0.45488625713555425
3304557005089;branca;0.5271032912833159
3304557005090;branca;0.46578813988849466
3304557005091;branca;0.7097134812851937
3304557005092;branca;0.749844212494158
3304557005093;branca;0.7386188428142498
3304557005094;branca;0.6760390621314337
3304557005095;branca;0.5814020218072662
3304557005096;branca;0.5823869296672644
3304557005097;branca;0.5413343169348518
3304557005098;branca;0.47959633027522935
3304557005099;branca;0.5344973597688553
3304557005100;branca;0.6673473394855685
3304557005101;branca;0.4568897728849623
3304557005102;branca;0.615033887861984
3304557005103;branca;0.4967453777439236
3304557005104;branca;0.5629240862230553
3304557005105;branca;0.4925503943908852
3304557005106;branca;0.4156607967173876
3304557005107;branca;0.5369568702902037
3304557005108;branca;0.451729986431479
3304557005109;branca;0.45662871832537644
3304557005110;branca;0.521012182160085
3304557005111;branca;0.38406644829199815
3304557005112;branca;0.4177953290346466
3304557005113;branca;0.4333419890937419
3304557005114;branca;0.42725991253117435
3304557005115;branca;0.3621959176064871
3304557005116;branca;0.476929691566156
3304557005117;branca;0.5056398288603656
3304557005118;branca;0.44535956523570797
3304557005119;branca;0.5868209923859165
3304557005120;branca;0.4999217502895239
3304557005121;branca;0.7922888274920064
3304557005122;branca;0.5087330972311654
3304557005123;branca;0.48226062840328743
3304557005124;branca;0.4690416530486255
3304557005125;branca;0.6054871928324473
3304557005126;branca;0.5419679346117573
3304557005127;branca;0.42170795859494314
3304557005128;branca;0.41155249128151683
3304557005129;branca;0.3543722520762091
3304557005130;branca;0.4501754921410041
3304557005131;branca;0.3927669737291027
3304557005132;branca;0.4372821762329211
3304557005133;branca;0.3449137715571107
3304557005134;branca;0.3141135769927749
3304557005135;branca;0.4290544001639176
3304557005136;branca;0.32130078211582913
3304557005137;branca;0.3912685111410281
3304557005138;branca;0.432638516361407
3304557005139;branca;0.4514082272903521
3304557005140;branca;0.4094020860878507
3304557005141;branca;0.5249154156949052
3304557005142;branca;0.4163495125384495
3304557005143;branca;0.5441545109461169
3304557005144;branca;0.5255583247813126
3304557005145;branca;0.26405586745173215
3304557005146;branca;0.4701789264413519
3304557005147;branca;0.6870169839279607
3304557005148;branca;0.5316745477745253
3304557005149;branca;0.6502348094154254
3304557005150;branca;0.5704848345588235
3304557005151;branca;0.5359678691816682
3304557005152;branca;0.5172991071428571
3304557005153;branca;0.4777049873203719
3304557005154;branca;0.46292227410052184
3304557005155;branca;0.5631309489472166
3304557005156;branca;0.6468691048499969
3304557005157;branca;0.5056819541137347
3304557005158;branca;0.8772690526934666
3304557005159;branca;0.8253338494290691
3304557005160;branca;0.9032038463174914
3304557005161;branca;0.8845696515137657
3304557005162;branca;0.8986363369188268
3304557005163;branca;0.8286544850498339
3304557005164;branca;0.8065708893425259
3304557005165;branca;0.4545995349088746
3304557005166;branca;0.6033476452435261
3304557005167;branca;0.8092055621429342
3304557005168;branca;0.6595075955997904
3304557005169;branca;0.4907029360518035
3304557005170;branca;0.4147050395054653
3304557005171;branca;0.38796987061664323
3304557005172;branca;0.4426833127175445
3304557005173;branca;0.4373893449219379
3304557005174;branca;0.3630945514669128
3304557005175;branca;0.43459949141767323
3304557005176;branca;0.43692588852017505
3304557005177;branca;0.4311184210526316
3304557005178;branca;0.4342260849000828
3304557005179;branca;0.30415558808591997
3304557005180;branca;0.3399074787972244
3304557005181;branca;0.3652582159624413
3304557005182;branca;0.29966967301339864
3304557005183;branca;0.3970700333492139
3304557005184;branca;0.5320711876857324
3304557005185;branca;0.43626998223801067
3304557005186;branca;0.3326257297162301
3304557005187;branca;0.4154919426907665
3304557005188;branca;0.37491299976799936
3304557005189;branca;0.41577017704664965
3304557005190;branca;0.3764908133662834
3304557005191;branca;0.4236974141258201
3304557005192;branca;0.47075554259043173
3304557005193;branca;0.38642792201232445
3304557005194;branca;0.44495683414660303
3304557005195;branca;0.47325047284517696
3304557005196;branca;0.5044329059376215
3304557005197;branca;0.5014552696078431
3304557005198;branca;0.4777382700780706
3304557005199;branca;0.4590104585679807
3304557005200;branca;0.44760398723632566
3304904005001;branca;0.4569340510002433
3304904005002;branca;0.39890583708099586
3304904005003;branca;0.38552625668208973
3304904005004;branca;0.4999194986624393
3304904005005;branca;0.43701343375457147
3305109005001;branca;0.33838744699212187
3305109005002;branca;0.3397651158991487
3305109005003;branca;0.3413244062028801
3305109005004;branca;0.3884403434576445
3305109005005;branca;0.35886429542736376
3305554003001;branca;0.39096847781003735
3305554003002;branca;0.4162824306654738
3305554003003;branca;0.41517520723436324
3305554003004;branca;0.36529482967318
3306305005001;branca;0.523859622754941
3306305005002;branca;0.6675757893632644
3306305005003;branca;0.5319935402835098
3306305005004;branca;0.6021131655776449
3306305005005;branca;0.47662332529739554
3306305005006;branca;0.7058893586613469
3306305005007;branca;0.4335364121342214
3306305005008;branca;0.4628557860683228
3306305005009;branca;0.3966403839561193
3306305005010;branca;0.5287941112794977
3300308003001;preta;0.12227402616934878
3300308003002;preta;0.18750914143630248
3300308003003;preta;0.19619465788510795
3300308003004;preta;0.17135432589422195
3300308003005;preta;0.21694422711523415
3300308003006;preta;0.1833983031414813
3300407003001;preta;0.09095502779181405
3300407003002;preta;0.16489046773238603
3300407003003;preta;0.15674545978668203
3300407003004;preta;0.1412285407725322
3300407003005;preta;0.08297872340425531
3300407003006;preta;0.10715467602091469
3300407003007;preta;0.07305122494432072
3300407003008;preta;0.14341463414634145
3300407003009;preta;0.13932842875344212
3300456005001;preta;0.14572116241754324
3300456005002;preta;0.17001267962806424
3300456005003;preta;0.14973628405198194
3300456005004;preta;0.16152736575674279
3300456005005;preta;0.14659232616380333
3301009005001;preta;0.14196341331017262
3301009005002;preta;0.10998509141796164
3301009005003;preta;0.19407972897361017
3301009005004;preta;0.11548118966189012
3301009005005;preta;0.06128837595232707
3301009005006;preta;0.11388762683628653
3301009005007;preta;0.062170379102810695
3301009005008;preta;0.1522974607013301
3301009005009;preta;0.19832720821188696
3301702005000;preta;0.12909101433615683
3301702005001;preta;0.13221311475409836
3301702005002;preta;0.15681544028950542
3301702005003;preta;0.1517024384762333
3301702005004;preta;0.08570657713292164
3301702005005;preta;0.157146429464509
3301702005006;preta;0.14243922538112896
3301702005007;preta;0.1452227318665941
3301702005008;preta;0.14591268678581892
3301702005009;preta;0.1514780609027855
3301702005010;preta;0.13949527790679672
3301702005011;preta;0.16028043870609468
3301702005012;preta;0.194691867622565
3301702005013;preta;0.20345228859581072
3301702005014;preta;0.15368892732203923
3301702005015;preta;0.1527141220280722
3301702005016;preta;0.14643396295887182
3301702005017;preta;0.1498435339494942
3301702005018;preta;0.15552528896414636
3301702005019;preta;0.14307686929772434
3301702005020;preta;0.12494580141638965
3301702005021;preta;0.15416745775583823
3301702005022;preta;0.1747737941356555
3301850003001;preta;0.14762267690684178
3301850003002;preta;0.14505347593582887
3301900005001;preta;0.08046176046176046
3301900005002;preta;0.13731903485254693
3301900005003;preta;0.11065491014336676
3301900005004;preta;0.10521371535932363
3301900005005;preta;0.11025462816705629
3301900005006;preta;0.1276892014203161
3301900005007;preta;0.10113051511019223
3301900005008;preta;0.1409731422377454
3301900005009;preta;0.1441725978647687
3301900005010;preta;0.1033009441113638
3301900005011;preta;0.13333997542426357
3301900005012;preta;0.14043010752688173
3302007003001;preta;0.09341233879400487
3302007003002;preta;0.08939159577210622
3302007003003;preta;0.09306846485632708
3302007003004;preta;0.09364052815952574
3302007003005;preta;0.10808747586330773
3302007003006;preta;0.11570247933884298
3302270003001;preta;0.14283008145482098
3302270003002;preta;0.1773298686705527
3302270003003;preta;0.1748990966749952
3302270003004;preta;0.15901801134961757
3302270003005;preta;0.17144650633606653
3302502005001;preta;0.15953723247922622
3302502005002;preta;0.1624709502356439
3302502005003;preta;0.11765876173802324
3302502005004;preta;0.14546413502109704
3302502005005;preta;0.07719099303418112
3302502005006;preta;0.16431984708505892
3302502005007;preta;0.18076101249178173
3302601003001;preta;0.07742105958514996
3302601003002;preta;0.09363542352166965
3302700003001;preta;0.05677055551322106
3302700003002;preta;0.06825332795482049
3302700003003;preta;0.08839627805145046
3302700003004;preta;0.0661767626613704
3302700003005;preta;0.06230379135474523
3302700003006;preta;0.07356560031084057
3302700003007;preta;0.09131740893049844
3303203003001;preta;0.1869560868260478
3303203003002;preta;0.19033379694019473
3303203003003;preta;0.13266911379129523
3303203003004;preta;0.15238871834228704
3303203003005;preta;0.1288547664747281
3303203003006;preta;0.11833269008104978
3303203003007;preta;0.13059122774365656
3303203003008;preta;0.08843177776709761
3303203003009;preta;0.13514648255271505
3303302005001;preta;0.04029850746268657
3303302005002;preta;0.06366965012205045
3303302005003;preta;0.066649377593361
3303302005004;preta;0.07525411638827795
3303302005005;preta;0.0958797867183713
3303302005006;preta;0.1147269958668697
3303302005007;preta;0.17362531584646854
3303302005008;preta;0.167319026409322
3303302005009;preta;0.16011032736480377
3303302005010;preta;0.08899858618293355
3303302005011;preta;0.1215266337177375
3303302005012;preta;0.10804311418387942
3303302005013;preta;0.04411886433242281
3303302005014;preta;0.10389265311545104
3303302005015;preta;0.028649836740398175
3303302005016;preta;0.11360502950421883
3303302005017;preta;0.13112281942918846
3303302005018;preta;0.0860377358490566
3303500005001;preta;0.1522867369258302
3303500005002;preta;0.12223810237318611
3303500005003;preta;0.1459771646896797
3303500005004;preta;0.15814802878934364
3303500005005;preta;0.14958321649799894
3303500005006;preta;0.1419074593135025
3303500005007;preta;0.13830146731880835
3303500005008;preta;0.13690437495937074
3303500005009;preta;0.11972633979475485
3303609003001;preta;0.10996578647249759
3303609003002;preta;0.1533749897229302
3303906005001;preta;0.03254596299161064
3303906005002;preta;0.1266997077138137
3303906005003;preta;0.1289809821175135
3303906005004;preta;0.12138849929873773
3303906005005;preta;0.07921052631578947
3303906005006;preta;0.1629376151618847
3303906005007;preta;0.15280411812516934
3303906005008;preta;0.08883088451985012
3303906005009;preta;0.08220766816755355
3303906005010;preta;0.17037424757916775
3303906005011;preta;0.08798919201603765
3303906005012;preta;0.10057214844365125
3303906005013;preta;0.10514843715942282
3303906005014;preta;0.09058892584621404
3303906005015;preta;0.10826811564818944
3303955001001;preta;0.15106298692724152
3304003001001;preta;0.1453317562669312
3304144003001;preta;0.14033529477073386
3304144003002;preta;0.19736212669992484
3304144003003;preta;0.19945998736140633
3304144003004;preta;0.16532011677642747
3304144003005;preta;0.15833287391807707
3304144003006;preta;0.16078094829435743
3304144003007;preta;0.1546872538207027
3304557005001;preta;0.12485615650172613
3304557005002;preta;0.06009122355894327
3304557005003;preta;0.027560428607027163
3304557005004;preta;0.126078431372549
3304557005005;preta;0.1439692279512776
3304557005006;preta;0.15507214485555312
3304557005007;preta;0.16165991337152438
3304557005008;preta;0.13422101273204393
3304557005009;preta;0.16806871827636388
3304557005010;preta;0.15609464067258388
3304557005011;preta;0.12998501819219518
3304557005012;preta;0.1638290074301136
3304557005013;preta;0.16172737761661446
3304557005014;preta;0.15254375475595172
3304557005015;preta;0.17860740367665576
3304557005016;preta;0.1285623042063323
3304557005017;preta;0.15208495383678852
3304557005018;preta;0.10482503468475413
3304557005019;preta;0.08498457319163524
3304557005020;preta;0.14223681809888705
3304557005021;preta;0.09236565826535464
3304557005022;preta;0.10361627667604474
3304557005023;preta;0.12971361928210445
3304557005024;preta;0.0955686641248831
3304557005025;preta;0.11019836342216703
3304557005026;preta;0.0961553664128172
3304557005027;preta;0.22894368244403923
3304557005028;preta;0.17252465411985696
3304557005029;preta;0.17255185721177038
3304557005030;preta;0.05670561717776855
3304557005031;preta;0.11693835965359144
3304557005032;preta;0.11168420328725673
3304557005033;preta;0.11873126192423003
3304557005034;preta;0.12026441333291758
3304557005035;preta;0.03806810220000934
3304557005036;preta;0.02842532711685968
3304557005037;preta;0.04527115781572528
3304557005038;preta;0.061234458259325046
3304557005039;preta;0.044890268233207714
3304557005040;preta;0.071734363579409
3304557005041;preta;0.03250364877125163
3304557005042;preta;0.032565184463918644
3304557005043;preta;0.030331796401771992
3304557005044;preta;0.08391826548120418
3304557005045;preta;0.026485953311657474
3304557005046;preta;0.0432765274706214
3304557005047;preta;0.04255767161106172
3304557005048;preta;0.015942272193321026
3304557005049;preta;0.05407961095100865
3304557005050;preta;0.015237286536465704
3304557005051;preta;0.039133247089262614
3304557005052;preta;0.09454514867308744
3304557005053;preta;0.107602890355011
3304557005054;preta;0.08633452927017576
3304557005055;preta;0.08436249782570882
3304557005056;preta;0.03862767313411698
3304557005057;preta;0.12270535316286421
3304557005058;preta;0.028626775721050365
3304557005059;preta;0.1481540725574253
3304557005060;preta;0.027074848100420646
3304557005061;preta;0.024235592503874876
3304557005062;preta;0.04526015680684248
3304557005063;preta;0.1709473389943041
3304557005064;preta;0.06163811717288038
3304557005065;preta;0.040711794056607936
3304557005066;preta;0.08032516194589102
3304557005067;preta;0.05671062839410396
3304557005068;preta;0.159070796460177
3304557005069;preta;0.08733090826418097
3304557005070;preta;0.08805264240180959
3304557005071;preta;0.13164533013810936
3304557005072;preta;0.06042635658914729
3304557005073;preta;0.230783850560669
3304557005074;preta;0.09427199082371496
3304557005075;preta;0.12384179372947648
3304557005076;preta;0.1327925045703839
3304557005077;preta;0.14478548414448025
3304557005078;preta;0.15199919292463934
3304557005079;preta;0.1892061848043205
3304557005080;preta;0.17127176831151553
3304557005081;preta;0.1835246293639407
3304557005082;preta;0.09835090779354634
3304557005083;preta;0.08535965001526097
3304557005084;preta;0.14486410783841744
3304557005085;preta;0.16239913097454997
3304557005086;preta;0.16049068296617003
3304557005087;preta;0.12652954959645926
3304557005088;preta;0.15160035216267645
3304557005089;preta;0.14685099117898132
3304557005090;preta;0.13572705204470883
3304557005091;preta;0.06305895992050348
3304557005092;preta;0.05183829256893597
3304557005093;preta;0.05818388379453055
3304557005094;preta;0.07482190876067368
3304557005095;preta;0.10826380611839491
3304557005096;preta;0.11396692568240685
3304557005097;preta;0.12130573101572226
3304557005098;preta;0.14425688073394496
3304557005099;preta;0.10468765567400617
3304557005100;preta;0.06836834871392107
3304557005101;preta;0.137356029418567
3304557005102;preta;0.09981515711645102
3304557005103;preta;0.1424070355238557
3304557005104;preta;0.1245360824742268
3304557005105;preta;0.14688072663532786
3304557005106;preta;0.1511369464865789
3304557005107;preta;0.12441879108545775
3304557005108;preta;0.15122116689280868
3304557005109;preta;0.1327947117150202
3304557005110;preta;0.12394734690540431
3304557005111;preta;0.20086569957884887
3304557005112;preta;0.1792799185511986
3304557005113;preta;0.16699558556219163
3304557005114;preta;0.1476488235081505
3304557005115;preta;0.19901668375431075
3304557005116;preta;0.14876332284854382
3304557005117;preta;0.12396183677671768
3304557005118;preta;0.1298816194127312
3304557005119;preta;0.07844039041340896
3304557005120;preta;0.09859463519984976
3304557005121;preta;0.030608760438332352
3304557005122;preta;0.0843126207340631
3304557005123;preta;0.09158859539351304
3304557005124;preta;0.09191269927733595
3304557005125;preta;0.07044871556563441
3304557005126;preta;0.095881798176674
3304557005127;preta;0.13815119633463432
3304557005128;preta;0.1399767507115084
3304557005129;preta;0.17808174564403192
3304557005130;preta;0.12147108194719976
3304557005131;preta;0.14725349709996588
3304557005132;preta;0.14045584924282145
3304557005133;preta;0.14018717542836512
3304557005134;preta;0.16565861005860064
3304557005135;preta;0.13181709524297375
3304557005136;preta;0.19245749026313289
3304557005137;preta;0.14850125010303047
3304557005138;preta;0.06452601731933481
3304557005139;preta;0.0631322922908809
3304557005140;preta;0.12769208168062288
3304557005141;preta;0.09732943533817298
3304557005142;preta;0.1279912413325687
3304557005143;preta;0.09203332776279037
3304557005144;preta;0.12104774470996432
3304557005145;preta;0.24337943310968096
3304557005146;preta;0.11723209132302956
3304557005147;preta;0.06834606178046278
3304557005148;preta;0.12433385874052391
3304557005149;preta;0.07577285430291855
3304557005150;preta;0.09914981617647059
3304557005151;preta;0.103026608333931
3304557005152;preta;0.11353490259740259
3304557005153;preta;0.1271925190194421
3304557005154;preta;0.12570722329030487
3304557005155;preta;0.10235794635131237
3304557005156;preta;0.0805695855899714
3304557005157;preta;0.0651211751477308
3304557005158;preta;0.021092084956272506
3304557005159;preta;0.03144958389781304
3304557005160;preta;0.017912606901246648
3304557005161;preta;0.017744443428153296
3304557005162;preta;0.015194263210486099
3304557005163;preta;0.03230897009966777
3304557005164;preta;0.03674459808188576
3304557005165;preta;0.11429884808825916
3304557005166;preta;0.07490272373540856
3304557005167;preta;0.028421544321080808
3304557005168;preta;0.059754546134849956
3304557005169;preta;0.12576391959014901
3304557005170;preta;0.12563966103082655
3304557005171;preta;0.13669946300500954
3304557005172;preta;0.1265713546011564
3304557005173;preta;0.1301706100112667
3304557005174;preta;0.16299457838274312
3304557005175;preta;0.13993960584869675
3304557005176;preta;0.14420718511037367
3304557005177;preta;0.12930921052631578
3304557005178;preta;0.13042450041385834
3304557005179;preta;0.17219848833388104
3304557005180;preta;0.1689745566692367
3304557005181;preta;0.14507042253521127
3304557005182;preta;0.18550272798129383
3304557005183;preta;0.1688423058599333
3304557005184;preta;0.08905138735850947
3304557005185;preta;0.10539964476021314
3304557005186;preta;0.13954359566696845
3304557005187;preta;0.13007005102482055
3304557005188;preta;0.1311576830871549
3304557005189;preta;0.11223406821361377
3304557005190;preta;0.14408509723863758
3304557005191;preta;0.12138170590505597
3304557005192;preta;0.0969953325554259
3304557005193;preta;0.15203555914738862
3304557005194;preta;0.11992600139417663
3304557005195;preta;0.10801134828424751
3304557005196;preta;0.09370915898414044
3304557005197;preta;0.10477941176470588
3304557005198;preta;0.0995207544252918
3304557005199;preta;0.11375703942075624
3304557005200;preta;0.10580860136108208
3304904005001;preta;0.11810348408690337
3304904005002;preta;0.12670447813477162
3304904005003;preta;0.12339966758007277
3304904005004;preta;0.12060338848707025
3304904005005;preta;0.1381033421443314
3305109005001;preta;0.1575250308536008
3305109005002;preta;0.17002777223139895
3305109005003;preta;0.14738065265808076
3305109005004;preta;0.14926211812024962
3305109005005;preta;0.1653669085964251
3305554003001;preta;0.10799460804645375
3305554003002;preta;0.1003372101025394
3305554003003;preta;0.12773172569706104
3305554003004;preta;0.1397630987376794
3306305005001;preta;0.1549560381753964
3306305005002;preta;0.10091261932235393
3306305005003;preta;0.1245289790059214
3306305005004;preta;0.12011678020297512
3306305005005;preta;0.1470181401414852
3306305005006;preta;0.06586077532305128
3306305005007;preta;0.14877363553142461
3306305005008;preta;0.15193066809129493
3306305005009;preta;0.16832362015769625
3306305005010;preta;0.10976401818575449
3300308003001;amarela;0.007444728530606106
3300308003002;amarela;0.01045780313002779
3300308003003;amarela;0.008708379070618368
3300308003004;amarela;0.012228676245796393
3300308003005;amarela;0.008103274840728735
3300308003006;amarela;0.005824352212795231
3300407003001;amarela;0.003031834259727135
3300407003002;amarela;0.0076968620485494375
3300407003003;amarela;0.00872009224560392
3300407003004;amarela;0.006638948497854077
3300407003005;amarela;0.004885736800630418
3300407003006;amarela;0.003882895404505041
3300407003007;amarela;0.0036525612472160358
3300407003008;amarela;0.005471898197242842
3300407003009;amarela;0.0038633841601249433
3300456005001;amarela;0.007844535567837404
3300456005002;amarela;0.011527895181741335
3300456005003;amarela;0.009341525746288945
3300456005004;amarela;0.012043110252292953
3300456005005;amarela;0.009172326369923014
3301009005001;amarela;0.005658994680273586
3301009005002;amarela;0.004820136646758069
3301009005003;amarela;0.008323943985835499
3301009005004;amarela;0.0034200614745227066
3301009005005;amarela;0.006826582182997662
3301009005006;amarela;0.006158816699480034
3301009005007;amarela;0.00465347148973134
3301009005008;amarela;0.016021765417170496
3301009005009;amarela;0.006209605880116588
3301702005000;amarela;0.010616088139386807
3301702005001;amarela;0.008237704918032787
3301702005002;amarela;0.013634535950579377
3301702005003;amarela;0.014683297748810728
3301702005004;amarela;0.00938305653816176
3301702005005;amarela;0.010216839924266781
3301702005006;amarela;0.008446641944787803
3301702005007;amarela;0.01714219077975589
3301702005008;amarela;0.009501485915198192
3301702005009;amarela;0.012351173917881384
3301702005010;amarela;0.010760179594364453
3301702005011;amarela;0.010551159239205887
3301702005012;amarela;0.01430226663770005
3301702005013;amarela;0.009968968192397207
3301702005014;amarela;0.011831295939625015
3301702005015;amarela;0.014429962761386422
3301702005016;amarela;0.008100445524503848
3301702005017;amarela;0.012080634597190889
3301702005018;amarela;0.011853051608628432
3301702005019;amarela;0.008809032754220994
3301702005020;amarela;0.009900274606156959
3301702005021;amarela;0.010404404784507309
3301702005022;amarela;0.01462684536363018
3301850003001;amarela;0.009145805241249926
3301850003002;amarela;0.006510113926993723
3301900005001;amarela;0.006753246753246753
3301900005002;amarela;0.007238605898123324
3301900005003;amarela;0.0040385003701958674
3301900005004;amarela;0.0035563309400791785
3301900005005;amarela;0.0054969356163518035
3301900005006;amarela;0.005569867019424911
3301900005007;amarela;0.0024193903136409626
3301900005008;amarela;0.00554016620498615
3301900005009;amarela;0.009074733096085408
3301900005010;amarela;0.007166976776238715
3301900005011;amarela;0.005446514562784365
3301900005012;amarela;0.006021505376344086
3302007003001;amarela;0.006413384454513768
3302007003002;amarela;0.009731889662284094
3302007003003;amarela;0.011906931535143673
3302007003004;amarela;0.0028967933171651847
3302007003005;amarela;0.016255781579774576
3302007003006;amarela;0.010330578512396695
3302270003001;amarela;0.01749068636736756
3302270003002;amarela;0.014467308097478756
3302270003003;amarela;0.01947594336600679
3302270003004;amarela;0.018422567645365574
3302270003005;amarela;0.01749774412491663
3302502005001;amarela;0.011916530846714938
3302502005002;amarela;0.012918219233216052
3302502005003;amarela;0.007838612127964347
3302502005004;amarela;0.01798523206751055
3302502005005;amarela;0.00388789891462822
3302502005006;amarela;0.01733035998725709
3302502005007;amarela;0.014833990795529257
3302601003001;amarela;0.0032368873034746993
3302601003002;amarela;0.004512550531164802
3302700003001;amarela;0.00297188142955117
3302700003002;amarela;0.0029850746268656717
3302700003003;amarela;0.003694581280788177
3302700003004;amarela;0.004329692154915591
3302700003005;amarela;0.0028978507606858247
3302700003006;amarela;0.005763502137028882
3302700003007;amarela;0.006270598185901362
3303203003001;amarela;0.0022506752025607682
3303203003002;amarela;0.005424200278164116
3303203003003;amarela;0.005178290508652333
3303203003004;amarela;0.013814274750575594
3303203003005;amarela;0.0025591810620601407
3303203003006;amarela;0.0023928984947896564
3303203003007;amarela;0.0032880451640920653
3303203003008;amarela;0.004854135627433075
3303203003009;amarela;0.003452136592647882
3303302005001;amarela;0.0049368541905855335
3303302005002;amarela;0.00440737727149444
3303302005003;amarela;0.003941908713692946
3303302005004;amarela;0.004101527670451168
3303302005005;amarela;0.004411051866214251
3303302005006;amarela;0.006917554927126387
3303302005007;amarela;0.0059359082340673
3303302005008;amarela;0.005308858595401989
3303302005009;amarela;0.0048833423765599565
3303302005010;amarela;0.008626680405453979
3303302005011;amarela;0.007688083470620538
3303302005012;amarela;0.007557864903164856
3303302005013;amarela;0.005380349308832051
3303302005014;amarela;0.004782781984854523
3303302005015;amarela;0.005729967348079635
3303302005016;amarela;0.0038603650802404455
3303302005017;amarela;0.004542661925418428
3303302005018;amarela;0.004179970972423803
3303500005001;amarela;0.012815669119109167
3303500005002;amarela;0.007952882055301345
3303500005003;amarela;0.008245590652627838
3303500005004;amarela;0.008894618111504994
3303500005005;amarela;0.008684051764425977
3303500005006;amarela;0.007836461558780799
3303500005007;amarela;0.010831480658070254
3303500005008;amarela;0.008450887343171032
3303500005009;amarela;0.006189933213878482
3303609003001;amarela;0.008816562856390911
3303609003002;amarela;0.013606840417660117
3303906005001;amarela;0.004164931278633903
3303906005002;amarela;0.0020968356843309188
3303906005003;amarela;0.002952029520295203
3303906005004;amarela;0.0049789621318373075
3303906005005;amarela;0.002473684210526316
3303906005006;amarela;0.006273580766868474
3303906005007;amarela;0.00135464643727987
3303906005008;amarela;0.002862796278364838
3303906005009;amarela;0.001637331150225133
3303906005010;amarela;0.004292070138707145
3303906005011;amarela;0.00400941340538656
3303906005012;amarela;0.0031494409742270748
3303906005013;amarela;0.005449234927416191
3303906005014;amarela;0.003766386225787517
3303906005015;amarela;0.005028182149953367
3303955001001;amarela;0.008847220388221312
3304003001001;amarela;0.00629554733106948
3304144003001;amarela;0.016986788053735984
3304144003002;amarela;0.01243764094854097
3304144003003;amarela;0.00982363417016143
3304144003004;amarela;0.017516464118405867
3304144003005;amarela;0.02298913942334197
3304144003006;amarela;0.008624758635485947
3304144003007;amarela;0.019064124783362217
3304557005001;amarela;0.006493506493506494
3304557005002;amarela;0.007255028009918266
3304557005003;amarela;0.00971841515076003
3304557005004;amarela;0.006143790849673203
3304557005005;amarela;0.010745794791952866
3304557005006;amarela;0.010656691081701298
3304557005007;amarela;0.005281542545759396
3304557005008;amarela;0.008941588103800175
3304557005009;amarela;0.007773400063890959
3304557005010;amarela;0.00728806059501809
3304557005011;amarela;0.01077263323107655
3304557005012;amarela;0.01089527871255789
3304557005013;amarela;0.012328992912477337
3304557005014;amarela;0.012909011849114034
3304557005015;amarela;0.011143288844119869
3304557005016;amarela;0.006721615620913045
3304557005017;amarela;0.007169670939159254
3304557005018;amarela;0.009557576691845229
3304557005019;amarela;0.006410695920466233
3304557005020;amarela;0.007881773399014778
3304557005021;amarela;0.008120861835607418
3304557005022;amarela;0.008337336169628765
3304557005023;amarela;0.005986782428404821
3304557005024;amarela;0.006618228904395367
3304557005025;amarela;0.007768968701244945
3304557005026;amarela;0.009064797491369996
3304557005027;amarela;0.011918919633182696
3304557005028;amarela;0.00885019687172633
3304557005029;amarela;0.008152436082971538
3304557005030;amarela;0.009549795361527967
3304557005031;amarela;0.009755476311767703
3304557005032;amarela;0.011966164637920364
3304557005033;amarela;0.006336876533115291
3304557005034;amarela;0.007639300302453931
3304557005035;amarela;0.009108318931290578
3304557005036;amarela;0.004361558129041961
3304557005037;amarela;0.007177706886845562
3304557005038;amarela;0.006616341030195382
3304557005039;amarela;0.011859898027045
3304557005040;amarela;0.006369426751592357
3304557005041;amarela;0.005483018421364049
3304557005042;amarela;0.004760359190738937
3304557005043;amarela;0.005017629509085977
3304557005044;amarela;0.006785212915301825
3304557005045;amarela;0.005077996565959157
3304557005046;amarela;0.0054637700013008975
3304557005047;amarela;0.004304899162416358
3304557005048;amarela;0.00419533478771606
