AREAP;avg_num_people;var_num_people;avg_wage;var_wage
3106200005022;3.6104687499999994;3.6581249999999987;537.40265625;4281563.255312502
3106200005023;3.3551851851851855;2.3835185185185193;622.8118518518518;678525.4446296297
3106200005024;3.5438775510204077;3.0081632653061225;451.4253061224489;342152.0202040818
3106200005025;3.310238095238095;2.390238095238095;619.7333333333331;780575.5788095237
3106200005026;3.244210526315789;2.4803947368421047;740.2713157894735;2090628.332236843
3106200005027;3.1592857142857134;2.1638095238095234;1200.155;4974116.524761905
3106200005028;3.250172413793103;2.4782758620689656;642.693220338983;983164.2371186445
3106200005029;3.2716666666666665;2.394761904761904;634.4757142857144;1295681.538095238
3106200005030;3.3888461538461536;2.3883333333333328;552.0262025316455;493161.4432911392
3106200005031;3.378833333333333;2.538166666666667;591.446;634828.1033333334
3106200005032;3.2676119402985075;2.3952238805970154;840.8388059701493;2040764.5283582087
3106200005033;3.111666666666667;2.5305555555555554;996.478611111111;2612228.0666666673
3106200005034;3.0252941176470594;2.459411764705883;1199.4876470588233;4976017.054558823
3106200005035;3.0375609756097566;1.9487804878048778;2101.8695121951223;32442033.081219506
3106200005036;2.876666666666668;1.7449122807017543;1978.2751724137931;14035510.7862069
3106200005037;3.110178571428572;2.6012500000000003;781.7262499999998;1207928.8392857143
3106200005038;3.031698113207547;2.598113207547168;929.519433962264;3259372.180377358
3106200005039;2.955915492957747;2.1122535211267603;1512.6642253521127;5322712.107042254
3106200005040;3.2514583333333325;2.5329166666666665;840.1491666666665;5874117.041875002
3106200005041;3.2571052631578943;2.545526315789473;651.0960526315789;1328501.085526316
3106200005042;3.1815555555555552;2.245777777777778;817.5362222222221;1236602.8815555556
3106200005043;2.8837037037037043;2.1346913580246913;1531.660365853658;9695626.173414635
3106200005044;2.9850793650793657;2.1512698412698414;1425.05746031746;4681075.868888889
3106200005045;2.9321276595744683;2.0321276595744684;1567.977021276596;43291036.185957454
3106200005046;2.8131249999999994;1.9150000000000003;2155.7383333333337;9885743.925625
3106200005047;2.8932558139534885;1.6411627906976742;2854.521860465115;29331184.471395355
3106200005048;3.432777777777778;3.3386111111111116;802.4612500000001;2472768.1726388885
3106200005049;3.2101818181818187;2.478909090909091;851.1581818181814;1506596.1652727276
3106200005050;3.2393333333333354;2.4601666666666664;821.065;2970061.8843333335
3106200005051;3.2455000000000003;2.6199999999999997;544.0055000000001;637215.7809999997
3106200005052;3.3955769230769235;3.021346153846154;819.6044230769231;2381580.2857692307
3106200005053;3.2867391304347824;2.5828260869565214;918.2399999999999;10472468.276956523
3106200005054;2.8057142857142856;1.4857142857142858;3045.791224489796;38684851.138979584
3106200005055;3.2235365853658533;2.037926829268293;1532.509024390244;11995661.265365856
3106200005056;2.931489361702128;1.5617021276595744;2272.845106382979;12483397.033404257
3106200005057;3.161896551724139;2.176724137931034;1978.8901694915255;26990188.37118644
3106200005058;3.1057692307692313;2.1008974358974357;1474.6580769230768;7411862.130641025
3106200005059;3.2753731343283587;2.655223880597015;739.598805970149;1322053.2494029847
3106200005060;3.2017391304347833;2.1862318840579706;997.3624637681156;4433882.31057971
3106200005061;3.3054929577464773;2.5066197183098584;643.0681690140846;752115.6485915491
3106200005062;3.3907042253521134;2.605915492957747;564.0183098591548;534280.2122535212
3106200005063;3.173880597014925;2.3716417910447762;897.5547761194028;4312158.471940299
3106200005064;3.255609756097561;2.185853658536585;806.7024390243903;1558183.372439024
3106200005065;3.3095454545454546;2.5372727272727276;588.4665909090908;542261.3043181817
3106200005066;3.329999999999999;2.509558823529412;631.2792647058825;1095215.589558823
3106200005067;3.337826086956522;2.435434782608695;618.673043478261;767317.0969565216
3106705005001;3.2736363636363635;2.588181818181818;584.67375;1247358.000892857
3106705005002;3.1936170212765966;2.18595744680851;1290.0312765957447;10293080.350851059
3106705005003;3.531944444444445;3.3786111111111117;688.4569444444446;1356357.0602777775
3106705005004;3.1072413793103446;2.4234482758620683;548.3413793103449;1254860.1127586206
3106705005005;3.463199999999999;2.3612;556.6284;524058.73040000006
3106705005006;3.4603448275862068;2.519310344827586;445.3127586206895;422630.26310344826
3106705005007;3.2397872340425535;2.6351063829787225;451.79604166666655;405268.2927083333
3106705005008;3.274666666666667;2.0029999999999997;849.9476666666667;1847508.141
3106705005009;3.32125;2.6024999999999996;757.00625;991251.9815624997
3106705005010;3.1795238095238094;2.0414285714285714;928.3561904761902;2438408.523333333
3106705005011;3.2891666666666666;2.2100000000000004;658.0099999999999;699827.5737500001
3106705005012;3.4336111111111114;2.3930555555555557;511.1625000000001;611390.7030555555
3106705005013;3.3679166666666673;2.3979166666666667;541.6662500000001;1214562.0608333333
3106705005014;3.326896551724138;2.1934482758620693;583.6637931034484;573920.1693103447
3106705005015;3.311666666666666;2.0033333333333334;630.0161111111112;579477.8672222222
3106705005016;3.269444444444444;2.2838888888888884;538.576111111111;618685.9672222222
3106705005017;3.262058823529411;2.2579411764705886;571.9791176470588;664224.4294117644
3106705005018;3.468620689655172;2.5458620689655165;513.9037931034482;894452.9899999999
3106705005019;3.3202941176470584;2.9082352941176475;463.6082352941177;357961.4723529411
3106705005020;3.3688;2.566;597.0587999999999;1233259.8020000001
3109006003001;3.2773333333333325;2.5669999999999997;627.5116666666667;1422408.862666667
3109006003002;3.031132075471698;2.42622641509434;1148.2072222222223;10311284.60685185
3110004003001;3.3624999999999994;2.7500000000000004;710.4708333333332;1466122.7420833332
3110004003002;3.3299999999999996;3.040227272727273;487.1084090909091;694847.091818182
3112505001001;3.2256250000000004;2.6681250000000003;576.2475000000001;947887.890625
3115904001001;2.9099999999999997;2.7399999999999998;530.1914285714286;4752798.834285714
3117876001001;3.464;2.6870000000000003;685.514;2174730.611
3118601005001;3.5079012345679024;2.7024691358024695;468.87722891566256;1525805.5206024097
3118601005002;3.3827777777777777;2.328888888888889;649.3755555555554;1590498.5457407406
3118601005003;3.475312499999999;2.177187500000001;888.1849230769234;4138161.2267692327
3118601005004;3.44395061728395;2.4965432098765428;631.6496296296297;810176.6062962963
3118601005005;3.217551020408163;2.2653061224489797;904.3948979591836;3447318.127755102
3118601005006;3.258999999999999;2.3480000000000003;644.5910000000001;655514.1542499999
3118601005007;3.3687719298245624;2.568947368421053;632.4353448275862;676369.564137931
3118601005008;3.33796875;2.626875;670.7693749999999;1729974.7467187496
3118601005009;3.0537254901960793;2.1121568627450986;1018.5929411764707;2249337.06627451
3118601005010;3.154782608695652;2.477391304347827;650.6753260869568;2108540.4935869565
3118601005011;3.1547916666666675;2.1420833333333325;850.5843749999999;1715800.0358333327
3118601005012;3.1054022988505747;1.9312643678160923;962.1204597701148;4271955.034022989
3118601005013;3.2660714285714296;2.1876785714285716;865.8223214285714;2259680.6139285723
3118601005014;3.074074074074074;2.4083333333333337;1098.240925925926;4728622.527222222
3119401003001;3.155106382978722;2.230000000000001;1149.2859574468084;5484405.099148936
3119401003002;3.237948717948719;2.043589743589744;777.0958974358974;1761398.3323076922
3119401003003;3.4369230769230765;3.306538461538462;583.446153846154;1081709.5773076925
3119401003004;3.346756756756757;2.391891891891892;541.1183783783785;583445.7135135134
3119401003005;3.3218604651162793;2.302325581395348;540.9304651162792;552435.5265116278
3124104003001;3.298133333333333;2.977866666666667;491.4120000000001;828144.383066667
3124104003002;3.372321428571428;2.7814285714285716;490.69821428571424;817389.251964286
3129806003001;3.455;2.7975;440.2545833333333;283577.7391666667
3129806003002;3.5361904761904763;3.0585714285714287;428.79380952380944;265863.1485714286
3129806003003;3.3520000000000008;2.4043333333333328;522.2946666666666;443197.1806666666
3129806003004;3.447083333333333;2.561666666666666;457.0716666666667;334534.04291666666
3129806003005;3.4463888888888885;2.3833333333333324;491.4472222222222;341963.6994444444
3129806003006;3.35695652173913;2.302173913043478;679.1391304347826;27817279.863043476
3129806003007;3.454285714285715;2.4452380952380954;522.7095238095238;389198.88428571424
3129806003008;3.481162790697674;2.510697674418605;537.2790697674419;931420.463488372
3130101003001;3.182608695652174;2.656086956521739;592.7052173913042;2351450.9104347825
3130101003002;3.3642307692307694;2.5703846153846155;661.0626923076924;1386561.5953846155
3131158001001;3.4445000000000006;2.6544999999999996;427.5980952380953;354601.278095238
3131307005001;3.18;1.8845833333333333;1742.384166666667;7738803.207916666
3131307005002;3.0789655172413792;1.776896551724138;1134.169333333333;4989616.765000001
3131307005003;3.3362962962962968;2.0792592592592594;693.1885185185185;894842.4255555555
3131307005004;3.178611111111111;2.343055555555556;755.6752777777779;1571890.9644444445
3131307005005;3.2241666666666666;2.06875;750.8404166666664;2391959.7320833337
3131307005006;3.234090909090909;2.1054545454545455;638.9613636363634;737848.3895454545
3131307005007;3.412692307692308;2.079615384615385;518.9480769230769;711543.9649999999
3131307005008;3.407586206896551;2.3948275862068966;523.9089655172413;598844.3724137931
3131307005009;3.160526315789473;1.7736842105263164;1528.2421052631576;11598887.035263158
3131307005010;3.244285714285714;2.1004761904761904;716.812380952381;1472387.6823809526
3131307005011;3.4263636363636367;2.350909090909091;473.2713636363636;555514.0122727272
3131307005012;3.4300000000000006;2.4670000000000005;561.7895000000001;1865259.6015000003
3136652001001;3.197105263157895;2.8036842105263156;522.5923684210526;661971.5597368422
3136702005001;3.3029870129870136;2.59974025974026;569.4922077922075;894741.1406493506
3136702005002;3.1734042553191486;2.2027659574468084;642.8359574468085;1574640.3246808508
3136702005003;3.1285106382978736;2.2687234042553195;775.6904255319148;1412655.5434042555
3136702005004;3.0977611940298497;2.320149253731343;831.1271641791043;1810263.106716418
3136702005005;2.656363636363637;1.6427272727272728;1877.3139393939396;14215867.706969697
3136702005006;2.400416666666666;1.5412500000000005;2092.0779166666666;24058670.70979168
3136702005007;2.72056338028169;1.754788732394367;1837.6669014084512;10018377.442535214
3136702005008;3.177045454545455;2.7356818181818188;723.1665909090907;2457859.202045454
3136702005009;3.0233333333333343;2.209166666666667;910.8189189189188;4451576.487837837
3136702005010;3.137500000000001;2.5800000000000005;673.749;1173904.0891666673
3136702005011;3.0294285714285714;2.2697142857142856;687.0377142857142;1002660.8191428572
3136702005012;3.0115789473684216;2.4155263157894744;733.5113157894735;1261062.773157895
3136702005013;3.027307692307692;2.2634615384615384;811.3469811320754;2332413.7773584905
3136702005014;3.154528301886793;2.3616981132075465;1098.5101886792454;6293875.389811322
3137601003001;3.308108108108108;2.650810810810811;801.59;3925376.488378377
3137601003002;3.310277777777778;2.6258333333333326;1231.315277777778;13915313.856944446
3140159001001;3.374117647058824;2.75;569.2282352941176;1146089.6529411762
3140704003001;3.335000000000001;3.1181818181818186;542.430909090909;806419.373181818
